v1,v2
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham,That's my honeymoon outfit. :)
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed Ã¥Â£1000 CASH or Ã¥Â£2000 gift. Speak to a live operator NOW!
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
ham,Genius what's up. How your brother. Pls send his number to my skype.
ham,Also maaaan are you missing out
ham,Good. Good job. I like entrepreneurs
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
ham,Ok..
ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u.."
ham,Like a personal sized or what
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
ham,Also remember to get dobby's bowl from your car
ham,soon you will have the real thing princess! Do i make you wet? :)
ham,Ok i also wan 2 watch e 9 pm show...
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
ham,I wait 4 Ã_ inside da car park...
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
ham,26th OF JULY
ham,Goodmorning sleeping ga.
ham,"Hey elaine, is today's meeting still on?"
ham,Lol its ok I didn't remember til last nite
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Ã¥Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
spam,"Congratulations! Thanks to a good friend U have WON the Ã¥Â£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
ham,Beerage?
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
ham,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But
ham,Ok i shall talk to him
spam,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
ham,This is my number by vivek..
ham,I cant pick the phone right now. Pls send a message
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
ham,You flippin your shit yet?
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
spam,3. You have received your mobile content. Enjoy
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham,Y lei?
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham,I dont thnk its a wrong calling between us
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
ham,"That's cool he'll be here all night, lemme know when you're around"
ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
ham,yay! finally lol. i missed our cinema trip last week :-(
ham,Eh den sat u book e kb liao huh...
ham,Dear :-/ why you mood off. I cant drive so i brother to drive
ham,No management puzzeles.
ham,Hows the champ just leaving glasgow!
ham,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
ham,Ok...
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
ham,Wanna do some art?! :D
ham,You tell what happen dont behave like this to me. Ok no need to say
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
ham,Ok. But i finish at 6.
ham,"Sorry, I'll call later"
ham,K:)k:)good:)study well.
ham,\CHA QUITEAMUZING THATÃ¥ÃSCOOL BABE
ham,Where are you?when wil you reach here?
spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
ham,Well. Im computerless. Time to make some oreo truffles
ham,Hi Petey!noiÃ¥Ãm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
ham,Well if I'm that desperate I'll just call armand again
ham,"No I'm good for the movie, is it ok if I leave in an hourish?"
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
ham,"K, can that happen tonight?"
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
ham,No da..today also i forgot..
ham,"I want to show you the world, princess :) how about europe?"
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
ham,Not..tel software name..
ham,Wanna do some art?! :D
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
ham,Die... Now i have e toot fringe again...
ham,"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\"""""
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
ham,"I'm not sure, I was just checking out what was happening around the area"
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)
ham,They just talking thats it de. They wont any other.
ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
ham,How much i gave to you. Morning.
ham,Ok...
ham,Omg it could snow here tonite!
ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
ham,"Well, I meant as opposed to my drunken night of before"
ham,"Aight, I'll hit you up when I get some cash"
ham,"Not yet chikku..going to room nw, i'm in bus.."
ham,But i juz remembered i gotta bathe my dog today..
ham,I love u 2 my little pocy bell I am sorry but I love u
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
spam,You have 1 new voicemail. Please call 08719181513.
ham,Why de. You looking good only:-)..
ham,That's a shame! Maybe cld meet for few hrs tomo?
ham,Takin a shower now but yeah I'll leave when I'm done
ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
ham,Tiwary to rcb.battle between bang and kochi.
ham,Should I have picked up a receipt or something earlier
ham,He's just gonna worry for nothing. And he won't give you money its no use.
ham,Later i guess. I needa do mcat study too.
ham,Dad went out oredi... 
ham,Ya it came a while ago
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
ham,:-) yeah! Lol. Luckily i didn't have a starring role like you!
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
ham,Uhhhhrmm isnt having tb test bad when youre sick
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,If u dun drive then how i go 2 sch.
ham,U can call me now...
ham,"A few people are at the game, I'm at the mall with iouri and kaila"
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
ham,Lol no ouch but wish i'd stayed out a bit longer
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
ham,Ok i vl..do u know i got adsense approved..
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. .."""
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...
spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or Ã¥Â£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
ham,"Oh, then your phone phoned me but it disconnected"
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
ham,No de.am seeing in online shop so that i asked.
ham,I've sent Ã_ my part..
ham,Send to someone else :-)
ham,I can take you at like noon
spam,Ur balance is now Ã¥Â£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
ham,Nan sonathaya soladha. Why boss?
ham,We got a divorce. Lol. She.s here
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
ham,"Sorry, I'll call later"
ham,Man this bus is so so so slow. I think you're gonna get there before me
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
ham,Wat time u finish ur lect today?
ham,Host-based IDPS for linux systems.
ham,"As in missionary hook up, doggy hook up, standing...|"
ham,"Come round, it's . "
ham,Excellent! Are you ready to moan and scream in ecstasy?
